PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Size,Input case,CPU - readCSV,Time - readCSV,Memory - readCSV,CPU % of PKG,PKG %,full EC,Size^2
4.131148084462118,3.619165653805081,0.20068974117580934,409.14547482014376,68.34532374100719,25000.0,best,1.9341878903971417,201.90009103636,0.08667540946128231,87.60677612640706,100,2.020863299858424,625000000.0
7.62605175073596,6.6774791772814766,0.2964548304461051,877.9709818840577,66.05797101449275,50000.0,best,4.543260552990741,631.845263726876,0.1543185073494757,87.56141966433756,100,4.6975790603402166,2500000000.0
16.707993779486237,14.668513163305056,0.5035851814079813,2100.7808033240985,62.67313019390582,75000.0,best,12.113200137256195,1816.149317136253,0.3327469360372112,87.79338415432487,100,12.445947073293405,5625000000.0
27.213635320248812,23.920853490414828,0.7404637544051461,3502.2691847826077,61.62228260869565,100000.0,best,21.05533417760644,3188.023726887871,0.5517427300424816,87.90025003611359,100,21.60707690764892,10000000000.0
99.29770977313702,87.47065883538662,2.348406669421074,13055.811025641033,61.4,200000.0,best,83.83045854794558,12658.438980358014,2.121239345570838,88.08930138996018,100,85.95169789351642,40000000000.0
192.9432194519043,169.97922943115233,4.436513519287109,25506.394,60.64,300000.0,best,166.01211208174183,25063.134430809398,4.188234296355484,88.09805802661218,100,170.20034637809732,90000000000.0
279.38522617836736,246.13261350172047,6.403218530882098,36949.57756232687,60.88919667590028,400000.0,best,241.77472169129777,36453.89756521704,6.13148172435437,88.09793447867659,100,247.90620341565213,160000000000.0
435.62393023728714,383.59466427212203,10.300272414494296,57793.42056555267,60.17737789203085,500000.0,best,378.93174630337205,57254.718090886,10.009797479598463,88.05638020463559,100,388.94154378297054,250000000000.0
4.956861515108957,4.33531092002639,0.22590979126384825,533.9196672240801,63.38963210702341,25000.0,worst,2.652285203880557,326.3703605574134,0.10936573744440381,87.46080371242921,100,2.7616509413249606,625000000.0
11.151702925023743,9.752576195900415,0.3792024162502261,1390.4157887120111,62.199710564399425,50000.0,worst,7.632723933970517,1144.9136265498491,0.23579503792463488,87.45369439510648,100,7.868518971895152,2500000000.0
20.84867076713498,18.30589563706342,0.6008945326177346,2659.1685434173646,61.603641456582636,75000.0,worst,15.736166092163739,2380.109429781001,0.4291194083279619,87.80365828367394,100,16.165285500491702,5625000000.0
34.94517050378863,30.70582234765006,0.9218983113671256,4549.4089381933445,60.47068145800317,100000.0,worst,27.824538330722977,4234.573522193345,0.7296658894921256,87.86857212306646,100,28.5542042202151,10000000000.0
132.79638932776575,116.93970588328307,3.1222164173818006,17462.233290155436,61.376943005181346,200000.0,worst,113.24941866554619,17048.34553614474,2.884736131410878,88.05940167142234,100,116.13415479695706,40000000000.0
293.60382054433103,258.58584107471114,6.694293366760767,38852.42815126049,60.674369747899156,300000.0,worst,254.5723177025716,38403.41479692978,6.439001410457453,88.07305047846523,100,261.01131911302906,90000000000.0
517.7599582248264,455.89724409315323,11.797957017686631,68804.82861111108,60.05,400000.0,worst,451.51135004629896,68302.6600408193,11.519578422278807,88.05185431029207,100,463.03092846857777,160000000000.0
808.179464754851,711.325518898342,19.124190620754074,107507.61684782608,60.07608695652174,500000.0,worst,706.6348239365971,106962.20453774856,18.828578117978314,88.01578732442947,100,725.4634020545753,250000000000.0
13.521966552734375,11.787998453776042,0.43917236328125,1723.002,67.73333333333333,25000.0,random1,9.914042476185582,1491.1949210526313,0.31081221731085523,87.17665738784353,100,10.224854693496438,625000000.0
46.28203503838901,40.24563282933728,1.2275053879310345,6550.751724137931,59.62068965517241,50000.0,random1,38.06049895889458,6285.970557471264,1.0771717290768679,86.95735353027413,100,39.13767068797144,2500000000.0
82.03515460040119,71.37714447846284,2.1249818544130066,11779.994594594595,59.054054054054056,75000.0,random1,68.70862971125422,11475.440405405405,1.9467888909417228,87.00799654263561,100,70.65541860219594,5625000000.0
145.09723703484786,126.28814054790296,3.6479010331003288,20996.10789473684,59.3421052631579,100000.0,random1,123.2108802126165,20652.537061403506,3.442275287115086,87.03690237573059,100,126.65315549973158,10000000000.0
579.8685997856987,504.5825958251953,14.213465372721354,84478.60555555558,58.47222222222222,200000.0,random1,500.955744934082,84057.85108055559,13.98016611735026,87.01671309873879,100,514.9359110514323,40000000000.0
1306.59497918023,1137.8141276041667,31.59906514485677,189076.94444444444,59.05555555555556,300000.0,random1,1133.325694548778,188575.7902136752,31.313868204752602,87.08238939644801,100,1164.6395627535308,90000000000.0
2324.7161613913145,2024.4579431870404,56.20789471794577,336014.5588235294,59.88235294117647,400000.0,random1,2019.9541967055377,335496.3008823529,55.925524543313415,87.08409124559219,100,2075.879721248851,160000000000.0
3633.477382114955,3163.1521589006697,89.02839529854911,525555.3142857143,59.97142857142857,500000.0,random1,3158.3409057617187,524999.63,88.7295375279018,87.0557822781734,100,3247.0704432896205,250000000000.0
13.075294494628906,11.382143020629883,0.4065093994140625,1721.3468750000002,64.5625,25000.0,random2,9.479230880737305,1495.2892500000003,0.2785320281982422,87.05075840016805,100,9.757762908935547,625000000.0
46.197252546037944,40.18903023856027,1.231382097516741,6535.258214285713,59.107142857142854,50000.0,random2,38.02286541651166,6277.478825396824,1.0832955496651786,86.99441638549789,100,39.10616096617684,2500000000.0
81.6367538914536,71.01119902639678,2.104514382102273,11773.545454545454,58.121212121212125,75000.0,random2,68.20804350881866,11459.35332121212,1.9164976177793562,86.98434913374332,100,70.12454112659802,5625000000.0
144.88489617241754,126.1086663140191,3.647581312391493,20948.48888888889,59.361111111111114,100000.0,random2,123.03162773980036,20605.46866388889,3.4426038953993054,87.04058852618141,100,126.47423163519966,10000000000.0
578.9469935825892,503.80028948102677,14.180984933035715,84374.89714285712,58.57142857142857,200000.0,random2,499.98726420877296,83949.30414285713,13.938372036492154,87.02010634228425,100,513.9256362452651,40000000000.0
1309.153507008272,1139.9557243795955,31.636677461511947,189279.4411764706,59.411764705882355,300000.0,random2,1135.9101603086037,188819.43848081844,31.385037473400534,87.07578739063734,100,1167.2951977820044,90000000000.0
2324.3000667796414,2023.9260523178998,56.23111679974724,336050.82352941175,60.14705882352941,400000.0,random2,2019.317480022682,335527.77501426026,55.946372999439475,87.07679706442055,100,2075.2638530221216,160000000000.0
3637.7376371684827,3167.81469244706,89.1923105340255,525821.6842105263,61.026315789473685,500000.0,random2,3162.993188836738,525260.0770590111,88.89174198229728,87.08200008928632,100,3251.8849308190356,250000000000.0
13.444170977618244,11.7188440271326,0.4456440693623311,1721.6737837837834,65.21621621621621,25000.0,random3,9.910985998205236,1501.3188378378375,0.32066716374577703,87.16672858923057,100,10.231653161951012,625000000.0
46.48042149697581,40.4385257844002,1.2504114950856855,6570.430645161289,59.806451612903224,50000.0,random3,38.271730265737006,6319.316200716845,1.103698238249748,87.00120283339359,100,39.375428503986754,2500000000.0
81.94246080186632,71.30023193359375,2.1267886691623263,11771.250000000004,58.638888888888886,75000.0,random3,68.50062843605325,11452.867481481486,1.9372021710431133,87.01255885638453,100,70.43783060709636,5625000000.0
144.9804559004934,126.16177528782895,3.652705142372533,20999.034210526315,58.60526315789474,100000.0,random3,123.29181577448259,20672.968321637425,3.459715369152047,87.01985002338482,100,126.75153114363464,10000000000.0
579.4472740436422,504.3056156553071,14.174884664601294,84383.63103448275,59.06896551724138,200000.0,random3,500.6755532250616,83970.86252019704,13.944201419623615,87.03218364218664,100,514.6197546446853,40000000000.0
1310.329827724359,1141.4885723407451,31.615871331630608,189142.5128205128,60.743589743589745,300000.0,random3,1136.9514292357903,188641.1976363023,31.3279138891964,87.11459879709528,100,1168.2793431249868,90000000000.0
2324.8658226860894,2024.5694868299697,56.24930318196615,336212.1111111111,60.52777777777778,400000.0,random3,2020.1361023433626,335694.22071111115,55.974355497814365,87.08328313290936,100,2076.110457841177,160000000000.0
3633.4815063476562,3163.3743506537544,88.65919325086806,525443.8888888889,59.888888888888886,500000.0,random3,3158.339990635111,524874.5706161616,88.3393607091422,87.06179858428811,100,3246.679351344253,250000000000.0
13.325282505580358,11.609033203125,0.44297049386160714,1714.5002857142858,61.8,25000.0,random4,9.821443577816611,1488.4274962406016,0.3190707328624295,87.12035334532962,100,10.140514310679041,625000000.0
46.54098018523185,40.501510127898186,1.258818595640121,6567.5709677419345,58.45161290322581,50000.0,random4,38.219110632455475,6300.245901075268,1.1051035891297043,87.02332861642205,100,39.32421422158518,2500000000.0
81.96151640920928,71.31477679628314,2.1216227213541665,11799.933333333334,58.57575757575758,75000.0,random4,68.6633122824529,11499.167414414416,1.9399672499648084,87.01007487493257,100,70.60327953241772,5625000000.0
144.56090927124023,125.80032920837402,3.6385726928710938,20946.375,58.78125,100000.0,random4,122.74496207366118,20607.52916216216,3.43536191373258,87.02236990799106,100,126.18032398739376,10000000000.0
578.7883635490172,503.545416062878,14.19685806766633,84422.83870967742,58.16129032258065,200000.0,random4,499.54556786826663,83980.28891480563,13.936068930046138,86.99992048479274,100,513.4816367983128,40000000000.0
1307.3701801915322,1138.3663093813004,31.64170394405242,189250.64516129033,59.354838709677416,300000.0,random4,1134.1366755050449,188778.93894700462,31.377251690983222,87.07299023865815,100,1165.5139271960281,90000000000.0
2325.3682669503346,2025.345547921317,56.157929338727676,336277.6285714286,61.08571428571429,400000.0,random4,2020.943502748703,335762.5216795367,55.88430708366011,87.09784066063263,100,2076.827809832363,160000000000.0
3641.3125281700723,3171.2831045297476,89.34141188401442,526104.7435897436,61.05128205128205,500000.0,random4,3166.312939277062,525529.8354334936,89.03171377915602,87.0917582601311,100,3255.3446530562182,250000000000.0
13.099517822265625,11.407018661499023,0.4174022674560547,1724.5637499999998,61.90625,25000.0,random5,9.488666261945452,1492.4686357142855,0.28760316031319755,87.07968351407705,100,9.77626942225865,625000000.0
43.15240478515625,37.553472900390624,1.1684127807617188,6093.619999999999,59.35,50000.0,random5,35.33973650251116,5837.77717142857,1.0175286429268975,87.02521467194902,100,36.357265145438056,2500000000.0
81.66436606959293,71.04882651881168,2.1179183156866777,11741.88947368421,58.86842105263158,75000.0,random5,68.43720476522215,11441.396689900426,1.9398523713243465,87.00101395297078,100,70.3770571365465,5625000000.0
144.88026297433035,126.08980015345982,3.641641671316964,20974.651428571437,58.857142857142854,100000.0,random5,123.06990429871064,20638.240902255646,3.442310488134398,87.03035014217238,100,126.51221478684504,10000000000.0
579.8937633883569,504.68483020413305,14.194107547883064,84406.42903225806,59.483870967741936,200000.0,random5,500.6269751360241,83968.84354507858,13.934715958840597,87.03056698786116,100,514.5616910948647,40000000000.0
1306.891442549856,1137.7626872815583,31.70423005756579,189650.57894736843,59.60526315789474,300000.0,random5,1133.5681387054494,189171.98817317488,31.441509149677685,87.05869900423305,100,1165.009647855127,90000000000.0
2321.2032662527904,2021.0017961774554,56.26307373046875,335921.45714285714,59.94285714285714,400000.0,random5,2016.4231072126117,335394.52754285716,55.97764404296875,87.06698915860298,100,2072.4007512555804,160000000000.0
3630.703240094866,3161.536528669085,88.97587367466518,525922.8285714285,60.17142857142857,500000.0,random5,3156.7747951226834,525366.5463290043,88.68017868768601,87.0778006242801,100,3245.454973810369,250000000000.0
13.40208042689732,11.6827392578125,0.4447230747767857,1728.013714285714,63.08571428571429,25000.0,random6,9.892832728794643,1510.6727999999998,0.32293178013392854,87.17108751538166,100,10.21576450892857,625000000.0
42.98292541503906,37.400726318359375,1.1576217651367187,6076.9775,59.625,50000.0,random6,35.21191488729941,5819.781851351351,1.0107777775944888,87.0129847078148,100,36.2226926648939,2500000000.0
81.82545759871199,71.20010623416385,2.114464012352196,11769.551351351347,59.24324324324324,75000.0,random6,68.56106096761974,11468.580410174876,1.9376864531839975,87.0146141844303,100,70.49874742080374,5625000000.0
145.11059188842773,126.28208923339844,3.6472721099853516,21022.275,59.28125,100000.0,random6,123.26538033320986,20682.858931034483,3.4443533667202653,87.02472203441489,100,126.70973369993013,10000000000.0
579.583137512207,504.38968086242676,14.18111801147461,84366.371875,59.1875,200000.0,random6,500.54567595089185,83935.04666911764,13.935963125789867,87.02628634564155,100,514.4816390766817,40000000000.0
1307.8023286707262,1139.0032797420727,31.622222900390625,189307.9411764706,59.911764705882355,300000.0,random6,1134.9229323443244,188838.53873529413,31.363726447610293,87.09292335484491,100,1166.2866587919348,90000000000.0
2325.957528250558,2025.6904488699777,56.23272705078125,336155.54285714286,60.4,400000.0,random6,2021.2691911969866,335641.6240285714,55.958523995535714,87.09060351560147,100,2077.2277151925223,160000000000.0
3636.109270597759,3166.6011609529196,89.30914146021793,525979.4736842106,60.0,500000.0,random6,3161.484503495066,525396.1457894737,88.99126394171464,87.08762375648699,100,3250.4757674367806,250000000000.0
13.382102272727273,11.669132117069129,0.4461115056818182,1721.108181818182,63.696969696969695,25000.0,random7,9.856465073483603,1493.7980765550242,0.32075332568593,87.19954368343771,100,10.177218399169533,625000000.0
43.394395446777345,37.74686279296875,1.1758621215820313,6140.9580000000005,58.35,50000.0,random7,35.56778564453125,5879.372916666667,1.0256766425238717,86.98557130324532,100,36.59346228705512,2500000000.0
81.57267038445724,70.9610162032278,2.111734490645559,11748.884210526316,58.71052631578947,75000.0,random7,68.37060406333522,11452.923398026316,1.9386254360801294,86.99116489479131,100,70.30922949941535,5625000000.0
144.434552166913,125.67335304054055,3.6391733530405403,20932.916216216217,58.13513513513514,100000.0,random7,122.4920664194468,20584.001273359074,3.4287886571700046,87.01058794803377,100,125.9208550766168,10000000000.0
578.5737209320068,503.41100692749023,14.157316207885742,84264.88749999998,58.625,200000.0,random7,499.760551329582,83850.04362903224,13.925183757658928,87.00896510068947,100,513.6857350872409,40000000000.0
1308.6492614746094,1139.620501066509,31.6640914113898,189436.26315789475,59.71052631578947,300000.0,random7,1135.0851851861003,188938.35485020245,31.37696012633371,87.08372324165485,100,1166.462145312434,90000000000.0
2326.6275733741554,2026.1654663085938,56.313862568623314,336466.5675675676,60.32432432432432,400000.0,random7,2021.7330241956208,335954.1536465149,56.04031102925243,87.0859388711782,100,2077.7733352248733,160000000000.0
3631.737517528045,3162.497755784255,89.3560321514423,525362.717948718,60.05128205128205,500000.0,random7,3157.73783321171,524810.3223772894,89.06070395668785,87.07946927664587,100,3246.798537168398,250000000000.0
12.672617594401041,11.04549560546875,0.41112874348958334,1649.256333333333,63.36666666666667,25000.0,random8,9.14717832623106,1418.3471515151512,0.28297156131628787,87.16033229274449,100,9.430149887547348,625000000.0
43.37202606201172,37.739157104492186,1.169476318359375,6135.592749999999,59.4,50000.0,random8,35.548361206054686,5878.990805555554,1.0213558620876737,87.0126681435959,100,36.56971706814236,2500000000.0
82.04329299926758,71.39626502990723,2.1120033264160156,11799.640625,59.1875,75000.0,random8,68.65675354003906,11488.0968125,1.929037094116211,87.02267110432122,100,70.58579063415527,5625000000.0
144.71633372587317,125.92022705078125,3.6362232881433822,20992.25882352941,58.470588235294116,100000.0,random8,123.03610068873355,20664.815139318882,3.444953564150784,87.01175866526845,100,126.48105425288433,10000000000.0
579.8799253521544,504.7195175633286,14.176558061079545,84338.03333333334,59.878787878787875,200000.0,random8,500.7268631443833,83882.78410833333,13.915815873579545,87.03862567010201,100,514.6426790179628,40000000000.0
1308.2433511057209,1139.3205842048892,31.631924536920362,189188.03225806452,60.354838709677416,300000.0,random8,1135.301888172817,188731.19033701188,31.380385808507533,87.08781766342943,100,1166.6822739813244,90000000000.0
2327.6960678100586,2026.8507247924804,56.413763427734374,336197.825,60.4,400000.0,random8,2022.0654602050781,335658.709825,56.10697631835937,87.0754027049322,100,2078.1724365234377,160000000000.0
3629.385496440687,3160.3290630139804,89.06902594315379,525076.6052631579,60.026315789473685,500000.0,random8,3155.512574747989,524515.4404194079,88.76853079544871,87.07614735644073,100,3244.281105543438,250000000000.0
13.42173597547743,11.714796278211805,0.4474775526258681,1711.0030555555554,62.75,25000.0,random9,9.931567454198648,1486.0652397660817,0.32447725708721675,87.28227331856074,100,10.256044711285865,625000000.0
46.61989076675907,40.58717986076109,1.2541346396169355,6563.715806451614,59.61290322580645,50000.0,random9,38.26275359122984,6295.111235023043,1.099393079907114,87.05979184683241,100,39.362146671136955,2500000000.0
81.72278941761364,71.11861350319602,2.102999600497159,11760.890909090911,59.60606060606061,75000.0,random9,68.37455764924637,11452.930131313133,1.9200721509528884,87.02421198543658,100,70.29462980019926,5625000000.0
145.10145970394737,126.28382311369243,3.6490864000822367,21008.352631578946,59.21052631578947,100000.0,random9,123.20687347641565,20667.97651729323,3.4457120278724154,87.03139401309343,100,126.65258550428807,10000000000.0
581.2927769252232,505.89827706473216,14.223990304129464,84613.01142857144,59.25714285714286,200000.0,random9,502.07666451590404,84183.75757857144,13.978406197684151,87.02985778366387,100,516.0550707135882,40000000000.0
1307.8388111011402,1138.6307389542862,31.61573750263936,189224.72972972973,59.108108108108105,300000.0,random9,1134.2630585953996,188741.50145472973,31.33541828877217,87.06200865805562,100,1165.5984768841718,90000000000.0
2325.72189839681,2025.1294860839844,56.318115234375,336096.4166666667,59.77777777777778,400000.0,random9,2020.3593780517579,335555.69926666666,56.01162872314453,87.07530713280754,100,2076.3710067749025,160000000000.0
3626.2194692250846,3157.5262500659837,89.01858932907517,525078.972972973,59.729729729729726,500000.0,random9,3152.768675603093,524522.5719063063,88.72485763962204,87.07487996419424,100,3241.493533242715,250000000000.0
13.408049665178572,11.694845145089285,0.4464704241071429,1721.5600000000002,63.4,25000.0,random10,9.874933733258928,1502.9065714285716,0.32376360212053573,87.22256731686659,100,10.198697335379464,625000000.0
46.49181111653646,40.46390380859375,1.25025634765625,6565.273666666665,58.96666666666667,50000.0,random10,38.1619773463199,6295.409771929823,1.0950680381373357,87.03447518352608,100,39.257045384457236,2500000000.0
81.97454833984375,71.35457017686632,2.1166280110677085,11774.56666666667,59.666666666666664,75000.0,random10,68.6323488023546,11463.36994791667,1.93473752339681,87.04478599997898,100,70.5670863257514,5625000000.0
144.97786966959634,126.16097174750433,3.6453009711371527,21001.25833333333,58.97222222222222,100000.0,random10,123.02489386664496,20655.36972222222,3.439539591471354,87.02084810255826,100,126.46443345811632,10000000000.0
580.7593328302556,505.3076042406487,14.213512073863637,84529.2696969697,58.57575757575758,200000.0,random10,501.3992144198766,84102.42113814616,13.96884008397393,87.0080902149428,100,515.3680545038505,40000000000.0
1308.0537173622533,1139.0298510099713,31.638405247738486,189277.36842105264,59.89473684210526,300000.0,random10,1134.9516631796635,188817.49792105265,31.385260142039957,87.07821673462112,100,1166.3369233217034,90000000000.0
2324.82510811942,2024.5547746930804,56.20286865234375,335992.54285714286,60.285714285714285,400000.0,random10,2020.1089079278777,335479.66150579153,55.92811477248733,87.08417539118751,100,2076.037022700365,160000000000.0
3628.6177368164062,3159.091016614759,89.35924138249578,525396.0810810811,59.729729729729726,500000.0,random10,3153.8088578690995,524800.6868218218,89.0260007321775,87.06045237452899,100,3242.834858601277,250000000000.0
